tag	EP	MP	LP	SP	LSP
DehaBAV1_1318	5.568330323	4.119488553	3.089082128	8.058754915	0
DehaBAV1_1176	28.05581817	24.87588852	20.89869907	33.3860876	0
DehaBAV1_0839	4.85444182	8.119184716	27.64774553	0	0
DehaBAV1_0319	57.96774644	79.12286692	111.5363428	34.08635805	0
DehaBAV1_0686	33.83831504	26.50844172	15.59311577	35.04579456	0
DehaBAV1_0973	18.84665648	12.90397032	23.90242451	20.14688729	0
DehaBAV1_0744	155.7704713	107.6880168	72.65156135	113.38777	101.0684732
DehaBAV1_0170	1.142221605	1.683385041	0.939608605	0	0
DehaBAV1_1005	24.91470875	21.73769299	19.38820826	21.99822568	50.53423658
DehaBAV1_0711	6.781940778	5.174436843	1.903834732	0	0
DehaBAV1_0545	41.76247742	34.12566431	38.70310038	26.98703964	0
DehaBAV1_1216	8.923606287	8.338976021	6.067653621	15.50820855	0
DehaBAV1_1070	9.566105939	6.907138969	2.358454243	12.08813237	0
DehaBAV1_0213	13.84943696	55.73542561	114.7743515	44.25561741	50.53423658
DehaBAV1_0540	10.06582789	6.732112009	1.369610595	16.11750983	0
DehaBAV1_0271	0.428333102	1.326790399	2.751261738	0	0
DehaBAV1_0719	121.7179898	115.0338255	212.8564722	105.2380459	50.53423658
DehaBAV1_1315	0	0	0.067564078	0	0
DehaBAV1_1172	246.1487558	449.8606095	1387.576358	413.4255024	505.3423658
DehaBAV1_1359	4.211942167	2.877492332	2.131144488	0	0
DehaBAV1_1135	6.139441125	12.04387841	68.17239389	14.54877204	0
DehaBAV1_0582	5.639719173	5.764422375	7.566103885	19.18745078	0
DehaBAV1_1290	6.781940778	8.150521701	12.20287132	4.029377458	0
DehaBAV1_0301	0	0	0	0	0
DehaBAV1_0188	0.142777701	0.372338364	1.498450264	0	0
DehaBAV1_R0015	0.142777701	0	0	0	0
DehaBAV1_0836	4.568886419	7.721683835	20.68289344	4.029377458	0
DehaBAV1_0807	11.3508272	8.987855009	7.160719417	0	0
DehaBAV1_0354	13.49249271	10.62677479	4.329853053	4.029377458	0
DehaBAV1_0096	5.639719173	5.308676344	7.185336938	11.47883109	0
DehaBAV1_0605	24.2722091	10.03412556	12.79261899	8.058754915	0
DehaBAV1_R0012	1.570554706	3.325571875	1.302046517	35.84672727	0
DehaBAV1_1084	7.35305158	6.312516446	3.899851064	11.47883109	0
DehaBAV1_1347	36.6224802	44.29559756	38.45692516	11.47883109	50.53423658
DehaBAV1_0153	0.999443904	1.946450507	3.476137561	0	0
DehaBAV1_0150	1.570554706	5.534204831	7.03870466	0	0
DehaBAV1_0891	16.41943557	16.78847706	14.71531918	11.12869587	0
DehaBAV1_R0011	0.856666204	0.570759923	0.202692234	0	0
DehaBAV1_1247	1.641943557	2.212587113	3.562030674	0	0
DehaBAV1_0235	9.851661341	13.53300758	20.07588959	20.14688729	0
DehaBAV1_0506	27.48470736	25.80438257	36.02515478	58.104119	50.53423658
DehaBAV1_0955	11.56499375	7.768995947	4.814842147	7.449453634	0
DehaBAV1_0001	78.81329072	60.04194891	67.79070271	49.5945666	0
DehaBAV1_0527	61.25163355	66.46123493	29.47251206	45.8243552	101.0684732
DehaBAV1_R0006	3289.526833	10043.78821	28705.6947	1429330.924	60438.94694
DehaBAV1_0042	72.17412765	57.88900815	40.57027704	37.50643423	0
DehaBAV1_0958	30.26887252	25.63442842	4.028690733	0	0
DehaBAV1_0375	13.13554845	11.22762003	8.554947533	4.029377458	0
DehaBAV1_1236	3177.589115	2274.693391	5489.177314	2533.501402	656.9450755
DehaBAV1_0856	11.99332685	11.31111099	11.29416872	11.12869587	0
DehaBAV1_0121	0.285555401	0.571992162	1.836270654	0	0
DehaBAV1_0254	9.923050191	9.208884201	28.55123249	34.08635805	0
DehaBAV1_0623	41.97664397	14.55365991	8.327637778	33.12692154	0
DehaBAV1_0292	0	0	0	0	0
DehaBAV1_0084	3.426664814	3.273240906	3.35933844	0	0
DehaBAV1_0241	9.351939389	13.10507734	13.70132158	7.099318409	0
DehaBAV1_1329	0.571110802	2.207221376	34.57486671	0	151.6027097
DehaBAV1_0124	2.213054359	2.95431148	6.743294401	7.099318409	0
DehaBAV1_0868	15.49138051	16.30938138	13.36350119	15.50820855	0
DehaBAV1_0677	18.98943418	25.89359795	53.99505382	44.86491869	50.53423658
DehaBAV1_0157	5.068608371	5.60714792	5.085098459	0	0
DehaBAV1_0282	0.214166551	0.119481	0.067564078	0	0
DehaBAV1_0907	7.567218131	6.4315867	4.274329523	8.058754915	0
DehaBAV1_0998	26.34248576	31.65921707	44.7073327	22.25739173	0
DehaBAV1_0366	9.851661341	13.92141381	17.60063622	0	0
DehaBAV1_R0014	0.07138885	0.2960582	0.135128156	0	50.53423658
DehaBAV1_0418	43.11886558	48.27248687	59.24565002	58.104119	0
DehaBAV1_0625	21.77359934	14.61982802	7.689191493	38.11573551	0
DehaBAV1_0554	0.785277353	0.85292276	0.693969815	0	0
DehaBAV1_1267	11.921938	11.95487456	32.42017755	18.22801428	101.0684732
DehaBAV1_0454	112.5088281	79.90393976	43.15604104	46.7837917	0
DehaBAV1_0261	14.27777006	17.50620962	25.43124436	68.08174693	50.53423658
DehaBAV1_1203	34.19525929	39.30780217	46.34305683	35.65509584	0
DehaBAV1_0930	26.77081886	36.83828475	105.9328157	18.22801428	0
DehaBAV1_0943	102.9427221	172.6107319	3139.665454	293.2210145	454.8081292
DehaBAV1_0400	37.193591	32.99695474	18.30771944	47.93485964	50.53423658
DehaBAV1_0360	21.84498819	20.7395106	10.44674172	7.449453634	0
DehaBAV1_1020	47.4021966	50.995456	18.06154422	38.11573551	50.53423658
DehaBAV1_0113	0.428333102	0.534814828	0.515895102	0	0
DehaBAV1_0978	36.6224802	30.24023387	20.48756254	16.11750983	0
DehaBAV1_0336	1.213610455	13.82274319	4.286906497	0	0
DehaBAV1_R0020	0.214166551	0.364055756	0.626405737	21.64809045	0
DehaBAV1_R0013	0	0.059843187	0.178074712	0	0
DehaBAV1_1354	116.9349368	121.3779548	126.9860448	72.20209356	0
DehaBAV1_1040	4.497497569	6.041716815	12.42389259	4.029377458	0
DehaBAV1_1129	7.638606981	5.551900081	6.362527454	0	0
DehaBAV_RF0057	6.924718479	6.426795437	7.805454188	7.449453634	0
DehaBAV1_0831	7.067496179	9.165002873	3.807669464	18.22801428	0
DehaBAV1_0857	23.1299875	19.80190298	19.74435768	40.22623995	0
DehaBAV1_1091	264.2101349	267.0161158	253.4168544	167.5300462	0
DehaBAV1_0530	35.05192549	41.99189465	40.03498005	59.2220593	50.53423658
DehaBAV1_0076	0.285555401	3.70866348	7.038168234	0	0
DehaBAV1_0052	11.27943835	8.955924632	9.027896079	0	0
DehaBAV1_0233	18.70387878	62.33555634	19.50447095	50.74563454	0
DehaBAV1_0491	2.569998611	2.256814816	0.964226127	0	0
DehaBAV1_1368	3.712220215	4.828785203	23.2262473	0	0
DehaBAV_RF0056	46.04580844	41.86157615	56.39952456	27.2462057	0
DehaBAV1_0910	15.27721396	16.01714483	14.57336611	7.099318409	0
DehaBAV1_0942	9.494717089	9.566729999	157.9218098	59.59562907	0
DehaBAV1_0423	8.281106634	34.00103613	159.5399805	42.14511296	101.0684732
DehaBAV1_0284	0	0.305855556	0.313202868	7.449453634	0
DehaBAV1_1238	22.91582094	26.87319404	22.08448289	15.15807332	0
DehaBAV1_0293	0	0	0	0	0
DehaBAV1_0576	30.12609482	22.2400801	9.685207824	12.08813237	0
DehaBAV1_0923	166.4787989	115.1627163	55.1316026	134.9448913	50.53423658
DehaBAV1_0873	8.709439736	9.357979216	8.579565055	11.12869587	0
DehaBAV1_0097	3.212498263	2.682475525	3.562030674	4.029377458	0
DehaBAV1_1079	66.03468652	74.69651583	85.51749647	42.14511296	0
DehaBAV1_1065	2.42722091	11.50498119	281.0880865	7.099318409	0
DehaBAV1_1342	63.17913251	52.19440139	54.89117945	52.66450755	0
DehaBAV1_0845	4.640275269	4.257126652	6.313292411	7.099318409	0
DehaBAV1_0882	26.05693036	29.26347136	23.13406571	7.099318409	0
DehaBAV1_0206	7.781384682	18.5104439	238.6955439	114.4478688	0
DehaBAV1_0634	53.75580427	50.28984992	30.9835393	33.3860876	0
DehaBAV1_0504	30.48303908	32.46910984	40.65617015	20.14688729	50.53423658
DehaBAV1_0323	16.91915752	17.76570661	49.0073526	7.099318409	0
DehaBAV1_0784	62.60802171	22.94033321	1.910123219	18.5781495	0
DehaBAV1_1274	9.63749479	20.03685402	2.825114302	0	0
DehaBAV1_0165	363.5120257	560.6948022	261.9648284	360.2289213	202.1369463
DehaBAV1_0019	8.209717784	9.885990693	14.40733195	8.058754915	0
DehaBAV1_0569	8.281106634	7.234094526	8.554947533	22.95766218	0
DehaBAV1_1206	28.12720702	22.31333693	14.45656699	18.22801428	0
DehaBAV1_0903	29.84053942	37.80118597	132.7320614	37.50643423	0
DehaBAV1_0167	39.12108996	42.4603994	10.57504496	8.058754915	50.53423658
DehaBAV1_0129	107.7257751	116.6888936	127.2023869	82.37135292	50.53423658
DehaBAV1_0342	4.140553317	4.134035526	7.609050441	4.029377458	0
DehaBAV1_R0024	3.569442515	6.15355736	3.445231552	7.449453634	0
DehaBAV1_1328	0.428333102	0.927277429	12.49720873	0	0
DehaBAV1_0032	16.34804672	12.18747945	6.282922828	0	0
DehaBAV1_0878	63.17913251	62.0741684	80.80166084	42.94604568	50.53423658
DehaBAV1_0901	10.85110524	9.644532027	11.89595694	16.11750983	0
DehaBAV1_0692	183.8262895	170.6433511	52.20172973	184.5394579	50.53423658
DehaBAV1_0663	12.56443765	17.40894824	30.68759262	53.01464277	0
DehaBAV1_0477	36.0513694	46.16841929	38.40769012	35.04579456	0
DehaBAV1_0392	5.925274574	4.296142888	1.302046517	0	0
DehaBAV1_0466	66.03468652	60.65474322	33.10893173	41.53581168	0
DehaBAV1_1025	49.47247325	35.85242145	43.40689546	22.60752696	50.53423658
DehaBAV1_1093	23.05859864	17.67113165	15.94926519	8.058754915	0
DehaBAV1_1241	19.27498958	27.60063122	18.1050272	33.73622282	0
DehaBAV1_0462	26.69943001	19.2699823	13.03772135	4.029377458	0
DehaBAV1_1273	13.27832615	47.00291282	9.610818834	15.50820855	0
DehaBAV1_1367	80.52662313	92.50814657	264.6350248	66.16287392	0
DehaBAV1_1334	48.61580705	51.8748227	126.4108712	7.099318409	50.53423658
DehaBAV1_0485	51.97108301	52.05786825	36.25246453	40.22623995	0
DehaBAV1_1192	173.9032393	182.9743005	145.03233	125.034798	101.0684732
DehaBAV1_1048	16.91915752	15.50703398	7.689191493	18.22801428	0
DehaBAV1_1298	0.571110802	0.594247268	2.266272644	0	0
DehaBAV1_1382	13.0641596	16.22479257	18.41769364	8.058754915	0
DehaBAV1_0774	23.20137635	21.3985267	18.54706974	11.47883109	50.53423658
DehaBAV1_0601	79.52717923	114.3363521	43.20527608	77.29156978	101.0684732
DehaBAV1_0007	43.61858753	46.19067109	35.81671048	24.17626475	50.53423658
DehaBAV1_0762	44.33247603	44.43598976	29.12840319	45.56518914	0
DehaBAV1_1184	17.56165717	19.6166608	38.70885244	15.15807332	0
DehaBAV1_1038	7.638606981	7.269185942	7.148678869	0	0
DehaBAV1_1385	10.70832754	15.69130273	10.48339979	7.099318409	50.53423658
DehaBAV1_0080	7.067496179	6.614598147	5.760739239	0	0
DehaBAV1_0741	10.63693869	11.02133277	20.69600684	11.12869587	50.53423658
DehaBAV1_0431	13.84943696	10.68366561	12.12901875	4.029377458	0
DehaBAV1_0939	5.568330323	12.57822758	111.6364222	14.54877204	0
DehaBAV1_1141	4.711664119	4.95990246	3.26715684	0	0
DehaBAV1_0352	17.63304602	13.92381773	7.050745208	12.08813237	0
DehaBAV1_0401	15.70554706	12.45602943	8.315060804	0	0
DehaBAV1_0586	23.20137635	19.52989714	9.077131122	34.69565933	0
DehaBAV1_0204	2.42722091	4.17859684	30.48129402	26.98703964	50.53423658
DehaBAV1_0886	57.25385794	41.3205623	23.97574065	11.47883109	0
DehaBAV1_0770	12.56443765	10.20870343	15.38413505	18.5781495	0
DehaBAV1_0132	3.783609066	6.26165858	29.54997099	7.449453634	50.53423658
DehaBAV1_0430	37.3363687	34.43764557	28.32338631	75.62216973	0
DehaBAV1_1032	9.923050191	9.515057756	14.68387675	21.99822568	0
DehaBAV1_0655	24.2722091	18.04571351	5.588953014	23.21682824	50.53423658
DehaBAV1_0446	0.713888503	0.467921273	0.669352293	0	0
DehaBAV1_0443	98.87355766	49.42316141	46.30586233	45.47421997	0
DehaBAV1_1072	136.3527041	97.03586655	58.25159074	108.8166259	0
DehaBAV1_0229	17.20471292	48.58122375	83.27369565	22.60752696	0
DehaBAV1_0371	23.843876	29.71165737	11.19623506	33.47705677	0
DehaBAV1_0957	54.46969277	46.46454751	8.487383455	71.50182311	0
DehaBAV1_1122	19.20360073	21.03484951	45.77739026	4.029377458	101.0684732
DehaBAV1_0537	116.6493814	80.95937212	16.28133352	49.85373265	0
DehaBAV1_0389	19.63193383	19.52660405	8.745599219	19.18745078	0
DehaBAV1_0459	21.48804394	15.91192214	8.757639767	11.12869587	0
DehaBAV1_0388	4.426108718	4.283309882	3.746393873	14.19863682	0
DehaBAV1_0627	75.24384821	61.81289683	68.46205209	47.93485964	0
DehaBAV1_1353	14.84888086	16.71351573	16.0723528	7.449453634	0
DehaBAV1_0163	22.55887669	16.14800561	9.3290584	12.08813237	0
DehaBAV1_0987	19.48915613	24.89245373	11.85876244	18.5781495	0
DehaBAV1_0590	13.56388156	22.28291184	26.61073969	26.98703964	0
DehaBAV1_1279	9.923050191	11.05309657	4.170107376	14.54877204	0
DehaBAV1_0838	1.784721257	5.404441898	59.50118366	7.449453634	0
DehaBAV1_0221	17.70443487	15.92446649	37.27114134	11.12869587	0
DehaBAV1_0515	29.19803977	22.40064668	19.29656308	26.28676919	0
DehaBAV1_0802	18.20415682	22.29877149	20.51218006	15.50820855	50.53423658
DehaBAV1_1321	7.35305158	6.86131323	4.305235532	0	0
DehaBAV1_0793	2.569998611	3.502492144	4.213053932	7.099318409	0
DehaBAV1_0249	28.05581817	25.6601976	9.586737738	4.029377458	101.0684732
DehaBAV1_0858	14.92026971	13.49897852	21.53139329	22.60752696	0
DehaBAV1_0790	33.12442654	34.21129793	91.14310756	46.7837917	50.53423658
DehaBAV1_0945	8.994995137	10.25255257	34.05950803	7.449453634	0
DehaBAV1_0480	46.68830809	39.92867133	22.47153832	44.25561741	0
DehaBAV1_0470	50.40052831	35.27212776	24.46755466	18.92828473	0
DehaBAV1_0455	34.33803699	28.95092838	12.8785121	36.45602855	0
DehaBAV1_1004	26.12831921	21.36779923	20.30948783	18.5781495	0
DehaBAV1_1376	66.53440847	67.55262331	61.67688398	60.37312724	0
DehaBAV1_0681	196.462116	179.7520419	97.90058821	168.162782	101.0684732
DehaBAV1_1078	78.31356877	70.86240606	51.50722349	86.40073037	0
DehaBAV1_0118	0.499721952	0.245396249	0.135128156	0	0
DehaBAV1_1309	0.571110802	0.713933642	1.523067786	0	0
DehaBAV1_1062	2.35583206	4.007828311	17.10935864	0	0
DehaBAV1_0921	209.0979425	132.1142249	73.26807224	138.4325021	50.53423658
DehaBAV1_0194	1.998887808	3.477567186	21.05376554	21.99822568	0
DehaBAV1_0281	0.713888503	1.170629404	0.964226127	0	0
DehaBAV1_0848	106.3693869	107.070622	110.3392035	87.96946816	50.53423658
DehaBAV1_1109	22.13054359	28.51721317	22.01638239	8.058754915	0
DehaBAV1_0073	0.214166551	1.984901725	3.789340429	11.12869587	0
DehaBAV1_1047	7.495829281	9.562166838	60.09829266	0	0
DehaBAV1_0110	0.428333102	0.140221358	0.626405737	0	0
DehaBAV1_0164	23.05859864	17.63088933	21.31666051	25.67746791	0
DehaBAV1_1256	16.99054637	17.93866423	33.4640083	23.21682824	0
DehaBAV1_0889	13.56388156	15.63156271	15.70991489	0	50.53423658
DehaBAV1_0660	27.98442932	24.58027655	11.6932647	11.12869587	0
DehaBAV1_0335	2.42722091	18.81252133	7.54777485	18.5781495	0
DehaBAV1_1031	4.640275269	4.660243593	8.382624882	4.029377458	50.53423658
DehaBAV1_0994	18.91804533	18.68762872	9.494556138	18.5781495	0
DehaBAV1_0046	5.354163772	4.774513127	6.28867489	7.099318409	0
DehaBAV1_0732	14.84888086	15.78397919	13.97786638	14.19863682	0
DehaBAV1_0092	23.91526485	19.12660936	30.71328299	26.63690442	0
DehaBAV1_0673	76.45745866	82.67814811	36.22209495	90.2384764	0
DehaBAV1_0014	7.638606981	9.15760613	25.09971245	8.058754915	0
DehaBAV1_0066	2.213054359	13.00751499	134.1228318	25.67746791	101.0684732
DehaBAV1_1097	1.499165856	2.804462649	12.41131561	0	0
DehaBAV1_0668	4.354719868	4.373116307	5.035863416	22.3483609	0
DehaBAV1_0572	78.74190187	78.81146867	64.31978078	88.31960339	0
DehaBAV1_1153	95.51828169	84.92928534	41.65130229	26.28676919	0
DehaBAV1_R0045	0.142777701	0.438410426	0.380766946	0	0
DehaBAV1_0912	26.69943001	18.03996825	22.32383319	16.11750983	0
DehaBAV1_0266	51.54274991	71.00237279	51.68476177	48.89429615	0
DehaBAV1_0457	93.44800503	74.21310731	43.43726505	86.30976121	0
DehaBAV1_1067	30.05470597	33.12221838	20.24874866	40.83554123	0
DehaBAV1_1232	11.99332685	13.09619519	10.10892133	7.099318409	0
DehaBAV1_0703	55.32635898	54.24754484	161.9781879	15.50820855	0
DehaBAV1_0974	15.63415821	18.469894	33.65465999	15.15807332	0
DehaBAV1_0953	9.494717089	124.4087502	3.961126655	31.0164171	0
DehaBAV1_0636	50.11497291	54.90457535	28.13327105	45.21505392	50.53423658
DehaBAV1_0090	2.070276659	8.464951831	17.72426026	7.099318409	0
DehaBAV1_0679	61.1802447	53.8808836	26.02099202	27.59634092	0
DehaBAV1_0521	22.27332129	23.04592501	15.84450662	0	0
DehaBAV1_0452	77.74245797	70.43472381	38.8989677	56.34374978	0
DehaBAV1_R0033	0.713888503	0.259496985	0.202692234	0	0
DehaBAV1_0717	44.68942028	39.57804294	31.43187033	8.058754915	0
DehaBAV1_0252	11.99332685	12.73137235	17.3675744	15.50820855	0
DehaBAV1_0123	3.712220215	4.808542186	17.41052096	7.449453634	0
DehaBAV1_1310	2.712776311	3.069941491	3.967415142	0	0
DehaBAV1_0520	17.06193522	14.04277867	9.961216198	4.029377458	0
DehaBAV1_0822	4.140553317	5.509000669	1.651907455	0	0
DehaBAV1_0962	20.48860003	24.54923204	5.128045016	0	0
DehaBAV1_0950	5.568330323	5.618629907	4.028690733	11.47883109	0
DehaBAV1_0552	17.27610177	13.68554899	6.184452742	33.12692154	0
DehaBAV1_0099	0	0	0	0	0
DehaBAV1_1023	4.85444182	4.503052427	4.507927766	0	0
DehaBAV1_1351	3.854997916	4.508171147	6.847516548	0	0
DehaBAV1_0798	26.98498541	30.76566112	47.38635115	28.74740886	0
DehaBAV1_R0039	5.211386071	7.980671678	3.691406768	7.449453634	0
DehaBAV1_0362	27.05637426	34.67231365	23.5399866	18.5781495	101.0684732
DehaBAV1_0412	106.2266092	96.48618487	43.137712	73.07056089	50.53423658
DehaBAV1_0381	20.98832199	12.45759198	11.42929688	8.058754915	0
DehaBAV1_0986	2.784165161	2.903357562	0.896662049	8.058754915	0
DehaBAV1_1228	16.20526902	18.90840759	17.1523052	21.64809045	0
DehaBAV1_0199	3.069720563	2.640301555	13.51174275	0	0
DehaBAV1_0833	4.497497569	6.403901484	3.199592762	0	0
DehaBAV1_1373	7.709995832	7.31299344	3.433191004	14.89890727	0
DehaBAV1_0543	5.282774922	7.487002992	17.59488416	14.54877204	0
DehaBAV1_0269	12.42165995	17.06004185	4.096254811	29.35671014	0
DehaBAV1_1154	32.48192688	27.22276008	22.55743144	8.058754915	101.0684732
DehaBAV1_1012	100.0871681	168.0194642	62.36671101	127.2362716	50.53423658
DehaBAV1_0753	94.37606009	57.39032295	29.46676	60.98242852	50.53423658
DehaBAV1_0613	30.91137218	25.65379269	28.26211072	8.058754915	50.53423658
DehaBAV1_0316	57.39663564	60.67100936	58.37253264	36.80616378	0
DehaBAV1_0227	4.640275269	8.161795465	7.73789011	8.058754915	101.0684732
DehaBAV1_1360	50.32913946	47.90517733	39.96220034	12.08813237	0
DehaBAV1_0359	108.225497	105.4118222	42.89260964	118.7267192	50.53423658
DehaBAV1_1101	7.067496179	6.131517086	6.62649528	4.029377458	0
DehaBAV1_0745	65.32079802	35.5142901	12.31967044	55.7344485	0
DehaBAV1_0083	43.76136523	48.0887779	71.67475825	31.0164171	0
DehaBAV1_0185	0	0	0	0	0
DehaBAV1_0058	13.63527041	18.16777681	35.65696481	0	0
DehaBAV1_0979	444.9667039	525.3244128	1245.295587	400.4785958	353.739656
DehaBAV1_0648	27.69887391	30.54929826	19.59718898	18.92828473	0
DehaBAV1_1294	0.428333102	1.073933035	3.328432431	0	0
DehaBAV1_1300	0	0	0	0	0
DehaBAV1_1177	7.067496179	3.437848237	4.925352782	0	0
DehaBAV1_1131	4.711664119	3.363945959	14.48118451	4.029377458	0
DehaBAV1_0869	53.47024887	47.60078542	52.16560808	51.35493582	0
DehaBAV1_0967	9.351939389	5.669112517	1.750377541	4.029377458	0
DehaBAV1_0898	24.2722091	25.50126028	35.97591974	22.60752696	50.53423658
DehaBAV1_1159	8.709439736	12.18819162	28.87540306	21.64809045	0
DehaBAV1_0649	42.40497707	54.84402329	40.07792661	61.8743304	0
DehaBAV1_0532	128.285764	98.51029498	33.80236512	54.23324534	0
DehaBAV1_0862	33.62414849	28.72877861	25.38200931	22.60752696	0
DehaBAV1_0596	153.8429724	124.1833298	187.8302245	164.3925706	151.6027097
DehaBAV1_1211	75.24384821	71.21381527	75.25672723	30.31614665	0
DehaBAV1_0409	19.91748923	28.68174571	45.38350991	15.15807332	50.53423658
DehaBAV1_0644	146.0615877	138.7957635	100.7314546	115.7574405	101.0684732
DehaBAV1_1291	2.284443209	2.966358484	3.69715883	7.099318409	0
DehaBAV1_1165	23.2727652	24.27862737	55.35783951	29.70684537	0
DehaBAV1_1120	10.99388295	11.13465257	12.76171298	0	0
DehaBAV1_1217	55.54052553	52.48589973	39.21324342	23.21682824	0
DehaBAV1_0811	15.77693591	14.11729376	4.391128644	8.058754915	101.0684732
DehaBAV1_1251	2.070276659	1.65059768	3.740105386	7.099318409	0
DehaBAV1_0275	2.35583206	4.431088407	6.724428941	7.099318409	0
DehaBAV1_0174	17.63304602	29.6229185	22.26830966	26.98703964	0
DehaBAV1_0863	72.88801615	53.19477618	37.33977827	34.69565933	0
DehaBAV1_0687	19.20360073	18.02842285	14.49376148	21.99822568	0
DehaBAV1_0380	36.69386905	25.1160222	17.2335191	15.50820855	0
DehaBAV1_0729	5.211386071	4.891657886	5.91419643	15.15807332	0
DehaBAV1_1287	0.356944251	0.26634198	0	0	0
DehaBAV1_1258	5.711108024	6.408073322	4.028690733	0	50.53423658
DehaBAV1_1123	11.2080495	11.69956833	26.96688912	12.08813237	0
DehaBAV_RF0054	0.214166551	0	0	0	0
DehaBAV1_1204	138.1374253	157.3346927	282.4633586	178.6821766	101.0684732
DehaBAV1_0034	18.27554568	18.38719947	13.37607817	12.08813237	0
DehaBAV1_0917	180.6137912	257.9908397	107.2704475	120.7462545	0
DehaBAV1_0147	1.284999305	2.219149599	4.901271685	0	0
DehaBAV1_0751	45.90303074	36.02771627	13.08749282	4.029377458	0
DehaBAV1_R0004	0.142777701	0.193014177	0.135128156	0	0
DehaBAV1_0010	11.42221605	11.05761147	20.19322513	7.099318409	0
DehaBAV1_0989	0.142777701	0.26634198	1.811653132	0	0
DehaBAV1_0154	4.640275269	4.359718284	16.76578619	0	0
DehaBAV1_1133	0.07138885	0.066482808	16.6782838	0	0
DehaBAV1_0134	0.285555401	0.682086553	8.554411108	0	0
DehaBAV1_0300	0	0	0	0	0
DehaBAV1_1330	34.26664814	66.59644593	424.288198	75.62216973	50.53423658
